opaque_id,attack_id,pre_id,post_id,phase,config_id,environment,fold_id,attack_cohort,primary_reason,secondary_reasons,changed_semantic_fields,C0_decision,W0_decision,R06_E_only_decision,R08_LOCO_C0_decision,evidence_paths,next_action
sample-19e49034b3d047ad9e5cb96c98dbfc8c,sample-19e49034b3d047ad9e5cb96c98dbfc8c,sample-98ab789081954ff492761392584cf081,sample-33573aabe86e47cfbe7f60f14a82161f,attack,w9-rule-boundary-cdp-resource-pair-v1,env-003,LOEO-v1-03,SINGLE_ONLY,REPRESENTATION_GAP,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency""]",NO_ALERT,MANIPULATION_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_resource_pair_v1:2"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=83"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=12"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=12"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-19e49034b3d047ad9e5cb96c98dbfc8c""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-33573aabe86e47cfbe7f60f14a82161f,sample-19e49034b3d047ad9e5cb96c98dbfc8c,sample-98ab789081954ff492761392584cf081,sample-33573aabe86e47cfbe7f60f14a82161f,clean_post,w9-rule-boundary-cdp-resource-pair-v1,env-003,LOEO-v1-03,SINGLE_ONLY,REPRESENTATION_GAP,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_resource_pair_v1:3"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=84"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=19"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=19"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-19e49034b3d047ad9e5cb96c98dbfc8c""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-43353bca4447439a8b6567a7912580c2,sample-85d3032ca80a403d9cbae33f12955f2e,sample-43353bca4447439a8b6567a7912580c2,sample-eaa772506b97488f8abae1d7177d684b,clean_pre,w9-rule-boundary-cdp-resource-pair-v1,env-003,LOEO-v1-03,SINGLE_ONLY,REPRESENTATION_GAP,"[""BUDGET_OR_COMPLEXITY"", ""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_resource_pair_v1:4"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=85"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=25"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=25"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-85d3032ca80a403d9cbae33f12955f2e""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-85d3032ca80a403d9cbae33f12955f2e,sample-85d3032ca80a403d9cbae33f12955f2e,sample-43353bca4447439a8b6567a7912580c2,sample-eaa772506b97488f8abae1d7177d684b,attack,w9-rule-boundary-cdp-resource-pair-v1,env-003,LOEO-v1-03,SINGLE_ONLY,REPRESENTATION_GAP,"[""BUDGET_OR_COMPLEXITY"", ""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency""]",NO_ALERT,MANIPULATION_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_resource_pair_v1:5"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=86"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=61"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=61"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-85d3032ca80a403d9cbae33f12955f2e""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-eaa772506b97488f8abae1d7177d684b,sample-85d3032ca80a403d9cbae33f12955f2e,sample-43353bca4447439a8b6567a7912580c2,sample-eaa772506b97488f8abae1d7177d684b,clean_post,w9-rule-boundary-cdp-resource-pair-v1,env-003,LOEO-v1-03,SINGLE_ONLY,REPRESENTATION_GAP,"[""BUDGET_OR_COMPLEXITY"", ""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_resource_pair_v1:6"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=87"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=106"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=106"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-85d3032ca80a403d9cbae33f12955f2e""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-feba82294a1f45c99c9c1371ba535693,sample-732f8493f58347918c2c98b817b6aecb,sample-feba82294a1f45c99c9c1371ba535693,sample-50489a9484934babb12228cd8d08da3c,clean_pre,w9-rule-boundary-cdp-resource-pair-v1,env-003,LOEO-v1-03,SINGLE_ONLY,REPRESENTATION_GAP,"[""BUDGET_OR_COMPLEXITY"", ""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_resource_pair_v1:7"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=88"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=117"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=117"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-732f8493f58347918c2c98b817b6aecb""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-732f8493f58347918c2c98b817b6aecb,sample-732f8493f58347918c2c98b817b6aecb,sample-feba82294a1f45c99c9c1371ba535693,sample-50489a9484934babb12228cd8d08da3c,attack,w9-rule-boundary-cdp-resource-pair-v1,env-003,LOEO-v1-03,SINGLE_ONLY,REPRESENTATION_GAP,"[""BUDGET_OR_COMPLEXITY"", ""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency""]",NO_ALERT,MANIPULATION_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_resource_pair_v1:8"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=89"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=55"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=55"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-732f8493f58347918c2c98b817b6aecb""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-50489a9484934babb12228cd8d08da3c,sample-732f8493f58347918c2c98b817b6aecb,sample-feba82294a1f45c99c9c1371ba535693,sample-50489a9484934babb12228cd8d08da3c,clean_post,w9-rule-boundary-cdp-resource-pair-v1,env-003,LOEO-v1-03,SINGLE_ONLY,REPRESENTATION_GAP,"[""BUDGET_OR_COMPLEXITY"", ""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_resource_pair_v1:9"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=90"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=32"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=32"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-732f8493f58347918c2c98b817b6aecb""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-0d231b950599443c8bc22fb483a9f2fa,sample-957b571ca6cb4100b4587222d97744e8,sample-0d231b950599443c8bc22fb483a9f2fa,sample-e68c8c78b5f84db9b240a91b3a70545e,clean_pre,w9-rule-boundary-cdp-ua-only-v1,env-003,LOEO-v1-03,CROSS_ONLY,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.user_agent""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_ua_only_v1:1"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=91"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=6"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=6"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-957b571ca6cb4100b4587222d97744e8""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-957b571ca6cb4100b4587222d97744e8,sample-957b571ca6cb4100b4587222d97744e8,sample-0d231b950599443c8bc22fb483a9f2fa,sample-e68c8c78b5f84db9b240a91b3a70545e,attack,w9-rule-boundary-cdp-ua-only-v1,env-003,LOEO-v1-03,CROSS_ONLY,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.user_agent""]",MANIPULATION_ALERT,NO_ALERT,MANIPULATION_ALERT,MANIPULATION_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_ua_only_v1:2"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=92"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=68"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=68"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-957b571ca6cb4100b4587222d97744e8""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-e68c8c78b5f84db9b240a91b3a70545e,sample-957b571ca6cb4100b4587222d97744e8,sample-0d231b950599443c8bc22fb483a9f2fa,sample-e68c8c78b5f84db9b240a91b3a70545e,clean_post,w9-rule-boundary-cdp-ua-only-v1,env-003,LOEO-v1-03,CROSS_ONLY,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.user_agent""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_ua_only_v1:3"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=93"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=103"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=103"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-957b571ca6cb4100b4587222d97744e8""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-98f34a3e8c714756b25747a6de53e8d3,sample-d960dee1a2cb4b48b292ccb3361364bc,sample-98f34a3e8c714756b25747a6de53e8d3,sample-a29eee631d274d9db42d18bdeb81319f,clean_pre,w9-rule-boundary-cdp-ua-only-v1,env-003,LOEO-v1-03,CROSS_ONLY,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.user_agent""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_ua_only_v1:4"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=94"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=72"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=72"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-d960dee1a2cb4b48b292ccb3361364bc""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-d960dee1a2cb4b48b292ccb3361364bc,sample-d960dee1a2cb4b48b292ccb3361364bc,sample-98f34a3e8c714756b25747a6de53e8d3,sample-a29eee631d274d9db42d18bdeb81319f,attack,w9-rule-boundary-cdp-ua-only-v1,env-003,LOEO-v1-03,CROSS_ONLY,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.user_agent""]",MANIPULATION_ALERT,NO_ALERT,MANIPULATION_ALERT,MANIPULATION_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_ua_only_v1:5"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=95"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=98"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=98"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-d960dee1a2cb4b48b292ccb3361364bc""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-a29eee631d274d9db42d18bdeb81319f,sample-d960dee1a2cb4b48b292ccb3361364bc,sample-98f34a3e8c714756b25747a6de53e8d3,sample-a29eee631d274d9db42d18bdeb81319f,clean_post,w9-rule-boundary-cdp-ua-only-v1,env-003,LOEO-v1-03,CROSS_ONLY,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.user_agent""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_ua_only_v1:6"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=96"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=77"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=77"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-d960dee1a2cb4b48b292ccb3361364bc""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-8f5f93dc616d4a3ea7ffaaa6471f56dd,sample-1944650570ca4cd39fb7b25c4085427a,sample-8f5f93dc616d4a3ea7ffaaa6471f56dd,sample-cb5fa9a37ba247bf97bc2d4273dccc53,clean_pre,w9-rule-boundary-cdp-ua-only-v1,env-003,LOEO-v1-03,CROSS_ONLY,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.user_agent""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_ua_only_v1:7"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=97"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=64"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=64"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-1944650570ca4cd39fb7b25c4085427a""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-1944650570ca4cd39fb7b25c4085427a,sample-1944650570ca4cd39fb7b25c4085427a,sample-8f5f93dc616d4a3ea7ffaaa6471f56dd,sample-cb5fa9a37ba247bf97bc2d4273dccc53,attack,w9-rule-boundary-cdp-ua-only-v1,env-003,LOEO-v1-03,CROSS_ONLY,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.user_agent""]",MANIPULATION_ALERT,NO_ALERT,MANIPULATION_ALERT,MANIPULATION_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_ua_only_v1:8"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=98"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=11"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=11"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-1944650570ca4cd39fb7b25c4085427a""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-cb5fa9a37ba247bf97bc2d4273dccc53,sample-1944650570ca4cd39fb7b25c4085427a,sample-8f5f93dc616d4a3ea7ffaaa6471f56dd,sample-cb5fa9a37ba247bf97bc2d4273dccc53,clean_post,w9-rule-boundary-cdp-ua-only-v1,env-003,LOEO-v1-03,CROSS_ONLY,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.user_agent""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_api36_rule_boundary_cdp_ua_only_v1:9"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=99"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=92"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=92"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-1944650570ca4cd39fb7b25c4085427a""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
